,interactor_A,interactor_B,label
8613,P17555,Q12513,0
8623,P17555,P36144,0
8627,P17555,P40302,0
8628,P17555,P43132,0
8632,P17555,Q03407,0
8633,P17555,P42944,0
8637,P17555,P53147,0
8642,P17555,P53729,0
8650,P17555,Q12497,0
8667,P17555,P04911,0
8669,P17555,P32496,0
8671,P17555,P53968,0
8674,P17555,P21242,0
8680,P17555,Q12692,0
8681,P17555,P41920,0
8684,P17555,P18634,0
8686,P17555,Q12253,0
8706,P17555,P09232,0
8726,P17555,Q04396,0
8736,P17555,P41911,0
8750,P17555,P38622,0
8753,P17555,P32473,0
8759,P17555,Q12468,0
8760,P17555,Q12317,0
8774,P17555,P25694,0
8779,P17555,P39926,0
8781,P17555,P07262,0
8782,P17555,Q6Q5K6,0
8788,P17555,Q12233,0
8791,P17555,P25383,0
8797,P17555,P23285,0
8798,P17555,P48566,0
8805,P17555,Q03081,0
8810,P17555,P38725,0
8821,P38810,P34730,0
8873,P38810,P38744,0
8877,P38810,Q03435,0
8885,P38810,P16649,0
8902,P38810,P43619,0
8933,P38810,Q00582,0
8954,P38810,P38751,0
9015,P38810,P53237,0
9050,P38810,P39729,0
9076,P38810,P43123,0
9131,P38810,P53343,0
9149,P38810,P41808,0
9170,P38810,P38232,0
9171,P38810,P32385,0
9187,P38810,Q04067,0
9209,P38810,P40465,0
9215,P38810,P24870,0
9234,P38810,P43132,0
9238,P38810,Q03407,0
9239,P38810,P42944,0
9249,P38810,P53729,0
9257,P38810,Q12497,0
9281,P38810,P21242,0
9293,P38810,Q12253,0
9343,P38810,P41911,0
9381,P38810,P25694,0
9389,P38810,Q6Q5K6,0
9398,P38810,P25383,0
9411,P38810,P24868,0
9412,P38810,Q03081,0
10054,P47049,P34730,0
10081,P47049,P53958,0
10123,P47049,Q05541,0
10143,P47049,Q04751,0
10147,P47049,P40570,0
10170,P47049,P40042,0
10207,P47049,P39008,0
10240,P47049,P38744,0
10253,P47049,P38270,0
10267,P47049,Q04368,0
10302,P47049,P46997,0
10312,P47049,P16649,0
10314,P47049,P53177,0
10340,P47049,Q12246,0
10377,P47049,Q06001,0
10380,P47049,P25337,0
10411,P47049,P52553,0
10426,P47049,Q05787,0
10432,P47049,P39977,0
10466,P47049,P15705,0
10491,P47049,P53973,0
10506,P47049,P46943,0
10508,P47049,Q12107,0
10509,P47049,Q00582,0
10546,P47049,P53899,0
10576,P47049,P38697,0
10587,P47049,P38195,0
10606,P47049,P40326,0
10632,P47049,Q04004,0
10651,P47049,P38268,0
10658,P47049,P34237,0
10683,P47049,P43592,0
10725,P47049,P47038,0
10743,P47049,P43594,0
10760,P47049,P38176,0
10779,P47049,P38633,0
10805,P47049,Q04964,0
10820,P47049,P28000,0
10823,P47049,P38740,0
10824,P47049,P54784,0
10833,P47049,P32788,0
10837,P47049,P38716,0
10886,P47049,Q12318,0
10913,P47049,P21269,0
10933,P47049,P53237,0
10968,P47049,P39729,0
10994,P47049,P43123,0
11004,P47049,P08539,0
11049,P47049,P53343,0
11077,P47049,P32491,0
11088,P47049,P38232,0
11101,P47049,P07703,0
11105,P47049,Q04067,0
11117,P47049,Q04493,0
11147,P47049,P36144,0
11157,P47049,P42944,0
11175,P47049,Q12497,0
11199,P47049,P21242,0
11209,P47049,P18634,0
11211,P47049,Q12253,0
11241,P47049,P34167,0
11261,P47049,P41911,0
11284,P47049,Q12468,0
11299,P47049,P25694,0
11307,P47049,Q6Q5K6,0
11316,P47049,P25383,0
11322,P47049,P23285,0
11325,P47049,P04786,0
11330,P47049,Q03081,0
11364,P53081,P34730,0
11391,P53081,P53958,0
11433,P53081,Q05541,0
11453,P53081,Q04751,0
11517,P53081,P39008,0
11522,P53081,P39929,0
11550,P53081,P38744,0
11563,P53081,P38270,0
11577,P53081,Q04368,0
11622,P53081,P16649,0
11742,P53081,P39977,0
11777,P53081,P15705,0
11803,P53081,P53973,0
11817,P53081,P40588,0
11821,P53081,Q00582,0
11858,P53081,P53899,0
11888,P53081,P38697,0
11918,P53081,P40326,0
11944,P53081,Q04004,0
11963,P53081,P38268,0
12037,P53081,P47038,0
12055,P53081,P43594,0
12132,P53081,P28000,0
12135,P53081,P38740,0
12245,P53081,P53237,0
12280,P53081,P39729,0
12305,P53081,P43123,0
12315,P53081,P08539,0
12344,P53081,P53272,0
12360,P53081,P53343,0
12399,P53081,P38232,0
12412,P53081,P07703,0
12416,P53081,Q04067,0
12458,P53081,P36144,0
12468,P53081,P42944,0
12486,P53081,Q12497,0
12510,P53081,P21242,0
12520,P53081,P18634,0
12522,P53081,Q12253,0
12572,P53081,P41911,0
12595,P53081,Q12468,0
12618,P53081,Q6Q5K6,0
12627,P53081,P25383,0
12633,P53081,P23285,0
12655,P39970,P34730,0
12706,P39970,P38744,0
12712,P39970,Q04368,0
12766,P39970,Q00582,0
12822,P39970,P28000,0
12848,P39970,P53237,0
12882,P39970,P39729,0
12918,P39970,P08539,0
12947,P39970,P53272,0
12963,P39970,P53343,0
12965,P39970,P40515,0
13002,P39970,P38232,0
13019,P39970,Q04067,0
13041,P39970,P40465,0
13051,P39970,Q12513,0
13061,P39970,P36144,0
13070,P39970,Q03407,0
13089,P39970,Q12497,0
13113,P39970,P21242,0
13123,P39970,P18634,0
13175,P39970,P41911,0
13198,P39970,Q12468,0
13230,P39970,P25383,0
13236,P39970,P23285,0
14459,P47976,P05986,0
14460,P47976,P53108,0
14463,P47976,P60010,0
14466,P47976,P34730,0
14471,P47976,P53093,0
14475,P47976,P32805,0
14489,P47976,P46671,0
14490,P47976,Q03944,0
14491,P47976,P43563,0
14492,P47976,P35817,0
14493,P47976,P38262,0
14495,P47976,Q12309,0
14518,P47976,P38744,0
14519,P47976,P47822,0
14524,P47976,Q04368,0
14530,P47976,P16649,0
14531,P47976,P53691,0
14538,P47976,P36118,0
14550,P47976,Q06001,0
14552,P47976,Q12377,0
14554,P47976,Q03981,0
14555,P47976,P32911,0
14556,P47976,P52553,0
14558,P47976,Q12335,0
14564,P47976,Q12417,0
14566,P47976,Q04048,0
14567,P47976,P20081,0
14578,P47976,Q00582,0
14583,P47976,P11433,0
14588,P47976,P19454,0
14603,P47976,P38871,0
14610,P47976,P47122,0
14617,P47976,P25343,0
14621,P47976,P52917,0
14622,P47976,P53437,0
14623,P47976,P35203,0
14628,P47976,Q12516,0
14634,P47976,P28000,0
14635,P47976,P08679,0
14639,P47976,Q03503,0
14643,P47976,P38862,0
14647,P47976,P28004,0
14660,P47976,P53237,0
14664,P47976,Q07622,0
14665,P47976,P07274,0
14674,P47976,Q12300,0
14676,P47976,P50942,0
14680,P47976,Q12446,0
14696,P47976,P23059,0
14699,P47976,P38261,0
14702,P47976,P38962,0
14705,P47976,P50113,0
14710,P47976,P39105,0
14711,P47976,P07258,0
14721,P47976,P43123,0
14731,P47976,P08539,0
14736,P47976,P25555,0
14743,P47976,P38217,0
14744,P47976,P24869,0
14749,P47976,P39551,0
14754,P47976,P04161,0
14760,P47976,P53272,0
14763,P47976,Q12433,0
14773,P47976,Q12018,0
14776,P47976,P53343,0
14778,P47976,P40515,0
14787,P47976,Q12242,0
14791,P47976,P32497,0
14793,P47976,P43124,0
14800,P47976,Q08754,0
14801,P47976,Q12260,0
14804,P47976,P32491,0
14805,P47976,P28320,0
14814,P47976,P23287,0
14815,P47976,P38232,0
14824,P47976,P53754,0
14828,P47976,P07703,0
14829,P47976,P23561,0
14832,P47976,Q04067,0
14844,P47976,Q04493,0
14849,P47976,P38694,0
14854,P47976,P40465,0
14860,P47976,P24870,0
14861,P47976,P32838,0
14864,P47976,Q12513,0
14865,P47976,Q08273,0
14874,P47976,P36144,0
14876,P47976,P33308,0
14883,P47976,Q03407,0
14888,P47976,P53147,0
14891,P47976,P46680,0
14902,P47976,Q12497,0
14912,P47976,P40479,0
14919,P47976,P04911,0
14926,P47976,P21242,0
14932,P47976,Q12692,0
14933,P47976,P41920,0
14936,P47976,P18634,0
14940,P47976,P53244,0
14945,P47976,P12612,0
14948,P47976,P01120,0
14951,P47976,P25349,0
14968,P47976,P34167,0
14969,P47976,P13574,0
14974,P47976,Q03330,0
14986,P47976,Q04511,0
14988,P47976,P41911,0
15002,P47976,P38622,0
15005,P47976,P32473,0
15011,P47976,Q12468,0
15013,P47976,P38303,0
15023,P47976,Q03048,0
15026,P47976,P25694,0
15027,P47976,P38234,0
15028,P47976,P24280,0
15031,P47976,P39926,0
15033,P47976,P07262,0
15034,P47976,Q6Q5K6,0
15035,P47976,Q12215,0
15043,P47976,P25383,0
15045,P47976,P38143,0
15046,P47976,Q04272,0
15049,P47976,P23285,0
15056,P47976,P24868,0
15057,P47976,Q03081,0
15066,P05986,P35844,0
15075,P05986,P26798,0
15076,P05986,P25659,0
15086,P05986,P34730,0
15091,P05986,P03069,0
15109,P05986,Q03768,0
15113,P05986,P53958,0
15137,P05986,Q05166,0
15155,P05986,Q05541,0
15171,P05986,Q01722,0
15175,P05986,Q04751,0
15202,P05986,P40042,0
15224,P05986,P10869,0
15227,P05986,P34243,0
15239,P05986,P39008,0
15254,P05986,Q05899,0
15263,P05986,P40072,0
15272,P05986,P38744,0
15278,P05986,P20486,0
15285,P05986,P38270,0
15294,P05986,Q03435,0
15306,P05986,P53724,0
15307,P05986,P38957,0
15320,P05986,P43568,0
15321,P05986,P53835,0
15334,P05986,P46997,0
15344,P05986,P16649,0
15346,P05986,P53177,0
15347,P05986,P33327,0
15348,P05986,P36041,0
15355,P05986,P38767,0
15371,P05986,Q12246,0
15389,P05986,P43619,0
15411,P05986,P25337,0
15412,P05986,P40060,0
15416,P05986,P43577,0
15430,P05986,P25371,0
15457,P05986,Q05787,0
15462,P05986,Q12321,0
15463,P05986,P39977,0
15480,P05986,P35729,0
15488,P05986,P33759,0
15493,P05986,P20081,0
15498,P05986,P15705,0
15499,P05986,P46956,0
15501,P05986,P38842,0
15523,P05986,P38890,0
15524,P05986,P53973,0
15538,P05986,P40588,0
15539,P05986,P46943,0
15542,P05986,Q00582,0
15547,P05986,P40366,0
15560,P05986,Q99288,0
15579,P05986,P53899,0
15593,P05986,P47158,0
15601,P05986,P38932,0
15609,P05986,P38697,0
15620,P05986,P38195,0
15630,P05986,Q05610,0
15631,P05986,P53721,0
15639,P05986,P40326,0
15648,P05986,P48836,0
15665,P05986,Q04004,0
15670,P05986,P38751,0
15683,P05986,Q12493,0
15684,P05986,P38268,0
15689,P05986,P38165,0
15691,P05986,P34237,0
15702,P05986,Q03497,0
15734,P05986,Q03220,0
15750,P05986,P40581,0
15758,P05986,P47038,0
15762,P05986,Q03557,0
15766,P05986,P38769,0
15769,P05986,P46965,0
15776,P05986,P43594,0
15793,P05986,P38176,0
15795,P05986,P28239,0
15805,P05986,P32366,0
15808,P05986,Q04299,0
15812,P05986,P38633,0
15833,P05986,P40052,0
15853,P05986,P28000,0
15856,P05986,P38740,0
15857,P05986,P54784,0
15858,P05986,P39990,0
15866,P05986,P32788,0
15870,P05986,P38716,0
15871,P05986,Q12432,0
15887,P05986,P04824,0
15888,P05986,P40075,0
15916,P05986,P20437,0
15919,P05986,Q12318,0
15924,P05986,P53924,0
15946,P05986,P21269,0
15952,P05986,P46982,0
15962,P05986,P47042,0
15966,P05986,P53237,0
15978,P05986,Q12489,0
16002,P05986,P39729,0
16003,P05986,P23059,0
16028,P05986,P43123,0
16029,P05986,P12954,0
16032,P05986,P21243,0
16037,P05986,Q12181,0
16042,P05986,P23292,0
16043,P05986,P25555,0
16054,P05986,P13099,0
16061,P05986,P04161,0
16067,P05986,P53272,0
16073,P05986,Q03525,0
16078,P05986,P32828,0
16083,P05986,P53343,0
16100,P05986,P43124,0
16101,P05986,P41808,0
16122,P05986,P38232,0
16123,P05986,P32385,0
16131,P05986,P53754,0
16139,P05986,Q04067,0
16141,P05986,P25583,0
16161,P05986,P40465,0
16167,P05986,P24870,0
16171,P05986,Q12513,0
16183,P05986,P33308,0
16186,P05986,P43132,0
16190,P05986,Q03407,0
16191,P05986,P42944,0
16196,P05986,Q02725,0
16201,P05986,P53729,0
16209,P05986,Q12497,0
16226,P05986,P04911,0
16230,P05986,P53968,0
16233,P05986,P21242,0
16240,P05986,P41920,0
16245,P05986,Q12253,0
16265,P05986,P09232,0
16295,P05986,P41911,0
16309,P05986,P38622,0
16312,P05986,P32473,0
16317,P05986,P23291,0
16318,P05986,Q12468,0
16319,P05986,Q12317,0
16333,P05986,P25694,0
16335,P05986,P24280,0
16341,P05986,Q6Q5K6,0
16342,P05986,Q12215,0
16350,P05986,P25383,0
16357,P05986,P48566,0
16363,P05986,P24868,0
16364,P05986,Q03081,0
16367,P05986,P41833,0
16369,P05986,P38725,0
17578,P35844,P53108,0
17584,P35844,P34730,0
17589,P35844,P53093,0
17593,P35844,P32805,0
17607,P35844,P46671,0
17608,P35844,Q03944,0
17609,P35844,P43563,0
17611,P35844,P38262,0
17632,P35844,P12904,0
17636,P35844,P38744,0
17640,P35844,Q03435,0
17642,P35844,Q04368,0
17648,P35844,P16649,0
17649,P35844,P53691,0
17656,P35844,P36118,0
17665,P35844,P43619,0
17668,P35844,Q06001,0
17672,P35844,Q03981,0
17674,P35844,P52553,0
17679,P35844,P36162,0
17685,P35844,P20081,0
17694,P35844,P38784,0
17696,P35844,Q00582,0
17717,P35844,P38751,0
17725,P35844,P53295,0
17752,P35844,P28000,0
17753,P35844,P08679,0
17775,P35844,P34164,0
17778,P35844,P53237,0
17783,P35844,P07274,0
17790,P35844,Q12489,0
17795,P35844,P38815,0
17801,P35844,P36100,0
17813,P35844,P39729,0
17814,P35844,P23059,0
17816,P35844,P06843,0
17820,P35844,P38962,0
17823,P35844,P50113,0
17829,P35844,P07258,0
17830,P35844,P53726,0
17839,P35844,P43123,0
17843,P35844,P21243,0
17848,P35844,Q12181,0
17849,P35844,P08539,0
17853,P35844,P23292,0
17854,P35844,P25555,0
17860,P35844,P08468,0
17861,P35844,P38217,0
17866,P35844,Q12457,0
17872,P35844,P04161,0
17878,P35844,P53272,0
17887,P35844,P25575,0
17892,P35844,P18562,0
17894,P35844,P53343,0
17896,P35844,P40515,0
17911,P35844,P43124,0
17919,P35844,Q12260,0
17922,P35844,P32491,0
17933,P35844,P38232,0
17934,P35844,P32385,0
17941,P35844,P39081,0
17942,P35844,P53754,0
17945,P35844,P15380,0
17946,P35844,P07703,0
17950,P35844,Q04067,0
17951,P35844,Q03750,0
17952,P35844,P25583,0
17962,P35844,Q04493,0
17967,P35844,P38694,0
17972,P35844,P40465,0
17978,P35844,P24870,0
17982,P35844,Q12513,0
17983,P35844,Q08273,0
17992,P35844,P36144,0
17994,P35844,P33308,0
17997,P35844,P43132,0
18001,P35844,Q03407,0
18002,P35844,P42944,0
18006,P35844,P53147,0
18007,P35844,Q02725,0
18009,P35844,P46680,0
18012,P35844,P53729,0
18020,P35844,Q12497,0
18030,P35844,P40479,0
18037,P35844,P04911,0
18041,P35844,P53968,0
18044,P35844,P21242,0
18050,P35844,Q12692,0
18051,P35844,P41920,0
18054,P35844,P18634,0
18056,P35844,Q12253,0
18060,P35844,Q04226,0
18063,P35844,P12612,0
18066,P35844,P01120,0
18076,P35844,P09232,0
18086,P35844,P34167,0
18087,P35844,P13574,0
18092,P35844,Q03330,0
18106,P35844,P41911,0
18112,P35844,Q00916,0
18117,P35844,P22213,0
18120,P35844,P38622,0
18123,P35844,P32473,0
18129,P35844,Q12468,0
18130,P35844,Q12317,0
18131,P35844,P38303,0
18136,P35844,P25586,0
18141,P35844,Q03048,0
18144,P35844,P25694,0
18146,P35844,P24280,0
18149,P35844,P39926,0
18151,P35844,P07262,0
18152,P35844,Q6Q5K6,0
18153,P35844,Q12215,0
18157,P35844,P38953,0
18161,P35844,P25383,0
18163,P35844,P38143,0
18164,P35844,Q04272,0
18167,P35844,P23285,0
18168,P35844,P48566,0
18170,P35844,P04786,0
18173,P35844,P38883,0
18174,P35844,P24868,0
18175,P35844,Q03081,0
18178,P35844,P41833,0
18180,P35844,P38725,0
18792,Q03088,P34730,0
18844,Q03088,P38744,0
18848,Q03088,Q03435,0
18850,Q03088,Q04368,0
18856,Q03088,P16649,0
18864,Q03088,P36118,0
18873,Q03088,P43619,0
18878,Q03088,Q12377,0
18904,Q03088,Q00582,0
18925,Q03088,P38751,0
18933,Q03088,P53295,0
18960,Q03088,P28000,0
18986,Q03088,P53237,0
19021,Q03088,P39729,0
19047,Q03088,P43123,0
19051,Q03088,P21243,0
19057,Q03088,P08539,0
19061,Q03088,P25555,0
19101,Q03088,P53343,0
19103,Q03088,P40515,0
19118,Q03088,P43124,0
19126,Q03088,Q12260,0
19140,Q03088,P38232,0
19141,Q03088,P32385,0
19153,Q03088,P07703,0
19157,Q03088,Q04067,0
19159,Q03088,P25583,0
19179,Q03088,P40465,0
19185,Q03088,P24870,0
19189,Q03088,Q12513,0
19199,Q03088,P36144,0
19208,Q03088,Q03407,0
19209,Q03088,P42944,0
19214,Q03088,Q02725,0
19219,Q03088,P53729,0
19227,Q03088,Q12497,0
19244,Q03088,P04911,0
19248,Q03088,P53968,0
19251,Q03088,P21242,0
19257,Q03088,Q12692,0
19258,Q03088,P41920,0
19261,Q03088,P18634,0
19263,Q03088,Q12253,0
19299,Q03088,Q03330,0
19313,Q03088,P41911,0
19327,Q03088,P38622,0
19336,Q03088,Q12468,0
19337,Q03088,Q12317,0
19351,Q03088,P25694,0
19353,Q03088,P24280,0
19359,Q03088,Q6Q5K6,0
19360,Q03088,Q12215,0
19368,Q03088,P25383,0
19371,Q03088,Q04272,0
19374,Q03088,P23285,0
19375,Q03088,P48566,0
19381,Q03088,P24868,0
19382,Q03088,Q03081,0
19385,Q03088,P41833,0
19997,P40089,P34730,0
20048,P40089,P38744,0
20054,P40089,Q04368,0
20060,P40089,P16649,0
20061,P40089,P53691,0
20107,P40089,Q00582,0
20128,P40089,P38751,0
20136,P40089,P53295,0
20163,P40089,P28000,0
20225,P40089,P39729,0
20251,P40089,P43123,0
20255,P40089,P21243,0
20261,P40089,P08539,0
20290,P40089,P53272,0
20306,P40089,P53343,0
20323,P40089,P43124,0
20334,P40089,P32491,0
20345,P40089,P38232,0
20346,P40089,P32385,0
20358,P40089,P07703,0
20362,P40089,Q04067,0
20404,P40089,P36144,0
20413,P40089,Q03407,0
20414,P40089,P42944,0
20421,P40089,P46680,0
20424,P40089,P53729,0
20432,P40089,Q12497,0
20449,P40089,P04911,0
20456,P40089,P21242,0
20463,P40089,P41920,0
20468,P40089,Q12253,0
20498,P40089,P34167,0
20518,P40089,P41911,0
20541,P40089,Q12468,0
20556,P40089,P25694,0
20564,P40089,Q6Q5K6,0
20573,P40089,P25383,0
20587,P40089,Q03081,0
20599,P53108,P25659,0
20609,P53108,P34730,0
20614,P53108,P03069,0
20636,P53108,P53958,0
20642,P53108,P53892,0
20677,P53108,Q05541,0
20693,P53108,Q01722,0
20697,P53108,Q04751,0
20701,P53108,P40570,0
20724,P53108,P40042,0
20761,P53108,P39008,0
20766,P53108,P39929,0
20785,P53108,P40072,0
20794,P53108,P38744,0
20807,P53108,P38270,0
20816,P53108,Q03435,0
20819,P53108,P41695,0
20821,P53108,Q04368,0
20829,P53108,P38957,0
20866,P53108,P16649,0
20868,P53108,P53177,0
20877,P53108,P38767,0
20894,P53108,Q12246,0
20912,P53108,P43619,0
20931,P53108,Q06001,0
20935,P53108,P40060,0
20952,P53108,Q03981,0
20980,P53108,Q05787,0
20985,P53108,Q12321,0
20986,P53108,P39977,0
21003,P53108,P35729,0
21011,P53108,P33759,0
21021,P53108,P15705,0
21024,P53108,P38842,0
21046,P53108,P38890,0
21047,P53108,P53973,0
21061,P53108,P40588,0
21062,P53108,P46943,0
21065,P53108,Q00582,0
21070,P53108,P40366,0
21102,P53108,P53899,0
21132,P53108,P38697,0
21154,P53108,P53721,0
21162,P53108,P40326,0
21171,P53108,P48836,0
21188,P53108,Q04004,0
21193,P53108,P38751,0
21207,P53108,P38268,0
21214,P53108,P34237,0
21273,P53108,P40581,0
21281,P53108,P47038,0
21299,P53108,P43594,0
21316,P53108,P38176,0
21321,P53108,P52917,0
21361,P53108,Q04964,0
21376,P53108,P28000,0
21379,P53108,P38740,0
21380,P53108,P54784,0
21381,P53108,P39990,0
21391,P53108,P53829,0
21393,P53108,P38716,0
21394,P53108,Q12432,0
21400,P53108,P40063,0
21405,P53108,P53934,0
21410,P53108,P04824,0
21411,P53108,P40075,0
21442,P53108,Q12318,0
21469,P53108,P21269,0
21475,P53108,P46982,0
21476,P53108,P25044,0
21489,P53108,P53237,0
21524,P53108,P39729,0
21549,P53108,P43123,0
21558,P53108,P08539,0
21587,P53108,P53272,0
21603,P53108,P53343,0
21605,P53108,P40515,0
21620,P53108,P43124,0
21642,P53108,P38232,0
21643,P53108,P32385,0
21655,P53108,P07703,0
21659,P53108,Q04067,0
21671,P53108,Q04493,0
21681,P53108,P40465,0
21691,P53108,Q12513,0
21701,P53108,P36144,0
21710,P53108,Q03407,0
21711,P53108,P42944,0
21721,P53108,P53729,0
21729,P53108,Q12497,0
21746,P53108,P04911,0
21753,P53108,P21242,0
21760,P53108,P41920,0
21763,P53108,P18634,0
21765,P53108,Q12253,0
21815,P53108,P41911,0
21838,P53108,Q12468,0
21839,P53108,Q12317,0
21853,P53108,P25694,0
21861,P53108,Q6Q5K6,0
21870,P53108,P25383,0
21876,P53108,P23285,0
21877,P53108,P48566,0
21884,P53108,Q03081,0
22551,Q12476,P38744,0
22555,Q12476,Q03435,0
22563,Q12476,P16649,0
22580,Q12476,P43619,0
22611,Q12476,Q00582,0
22632,Q12476,P38751,0
22667,Q12476,P28000,0
22693,Q12476,P53237,0
22728,Q12476,P39729,0
22754,Q12476,P43123,0
22758,Q12476,P21243,0
22793,Q12476,P53272,0
22809,Q12476,P53343,0
22848,Q12476,P38232,0
22849,Q12476,P32385,0
22865,Q12476,Q04067,0
22912,Q12476,P43132,0
22916,Q12476,Q03407,0
22917,Q12476,P42944,0
22927,Q12476,P53729,0
22935,Q12476,Q12497,0
22959,Q12476,P21242,0
22971,Q12476,Q12253,0
23021,Q12476,P41911,0
23044,Q12476,Q12468,0
23059,Q12476,P25694,0
23067,Q12476,Q6Q5K6,0
23133,P39743,P53958,0
23193,P39743,Q04751,0
23220,P39743,P40042,0
23257,P39743,P39008,0
23290,P39743,P38744,0
23303,P39743,P38270,0
23362,P39743,P53177,0
23388,P39743,Q12246,0
23429,P39743,P40060,0
23474,P39743,Q05787,0
23480,P39743,P39977,0
23540,P39743,P38890,0
23541,P39743,P53973,0
23555,P39743,P40588,0
23556,P39743,P46943,0
23559,P39743,Q00582,0
23596,P39743,P53899,0
23647,P39743,P53721,0
23655,P39743,P40326,0
23681,P39743,Q04004,0
23700,P39743,P38268,0
23707,P39743,P34237,0
23773,P39743,P47038,0
23791,P39743,P43594,0
23807,P39743,P38176,0
23867,P39743,P28000,0
23870,P39743,P38740,0
23871,P39743,P54784,0
23884,P39743,P38716,0
23902,P39743,P40075,0
23933,P39743,Q12318,0
23960,P39743,P21269,0
23980,P39743,P53237,0
24014,P39743,P39729,0
24095,P39743,P53343,0
24134,P39743,P38232,0
24135,P39743,P32385,0
24183,P39743,Q12513,0
24202,P39743,Q03407,0
24203,P39743,P42944,0
24213,P39743,P53729,0
24257,P39743,Q12253,0
24330,P39743,Q12468,0
24387,P26798,P34730,0
24392,P26798,P53093,0
24396,P26798,P32805,0
24410,P26798,P46671,0
24411,P26798,Q03944,0
24412,P26798,P43563,0
24414,P26798,P38262,0
24418,P26798,Q03954,0
24422,P26798,P39009,0
24439,P26798,P38744,0
24443,P26798,Q03435,0
24444,P26798,P39946,0
24445,P26798,Q04368,0
24451,P26798,P16649,0
24459,P26798,P36118,0
24468,P26798,P43619,0
24471,P26798,Q06001,0
24475,P26798,Q03981,0
24477,P26798,P52553,0
24490,P26798,P53917,0
24497,P26798,P38784,0
24499,P26798,Q00582,0
24502,P26798,Q99288,0
24509,P26798,P19454,0
24526,P26798,P32500,0
24528,P26798,P53295,0
24542,P26798,P52917,0
24555,P26798,P28000,0
24556,P26798,P08679,0
24579,P26798,P11710,0
24581,P26798,P53237,0
24585,P26798,Q07622,0
24598,P26798,P50942,0
24599,P26798,P38815,0
24604,P26798,P36100,0
24616,P26798,P39729,0
24623,P26798,P38962,0
24626,P26798,P50113,0
24632,P26798,P07258,0
24642,P26798,P43123,0
24646,P26798,P21243,0
24648,P26798,Q12175,0
24652,P26798,P08539,0
24657,P26798,P25555,0
24661,P26798,Q03656,0
24667,P26798,P36131,0
24668,P26798,P13099,0
24681,P26798,P53272,0
24690,P26798,P25575,0
24697,P26798,P53343,0
24699,P26798,P40515,0
24709,P26798,P26449,0
24715,P26798,P41808,0
24722,P26798,Q12260,0
24725,P26798,P32491,0
24735,P26798,P23287,0
24736,P26798,P38232,0
24737,P26798,P32385,0
24749,P26798,P07703,0
24753,P26798,Q04067,0
24754,P26798,Q03750,0
24755,P26798,P25583,0
24761,P26798,Q12250,0
24765,P26798,Q04493,0
24775,P26798,P40465,0
24781,P26798,P24870,0
24785,P26798,Q12513,0
24795,P26798,P36144,0
24800,P26798,P43132,0
24804,P26798,Q03407,0
24805,P26798,P42944,0
24809,P26798,P53147,0
24810,P26798,Q02725,0
24812,P26798,P46680,0
24815,P26798,P53729,0
24823,P26798,Q12497,0
24840,P26798,P04911,0
24844,P26798,P53968,0
24847,P26798,P21242,0
24853,P26798,Q12692,0
24854,P26798,P41920,0
24857,P26798,P18634,0
24859,P26798,Q12253,0
24861,P26798,P53244,0
24866,P26798,P12612,0
24869,P26798,P01120,0
24877,P26798,P14693,0
24879,P26798,P09232,0
24889,P26798,P34167,0
24895,P26798,Q03330,0
24909,P26798,P41911,0
24923,P26798,P38622,0
24926,P26798,P32473,0
24931,P26798,P23291,0
24932,P26798,Q12468,0
24933,P26798,Q12317,0
24934,P26798,P38303,0
24939,P26798,P25586,0
24947,P26798,P25694,0
24949,P26798,P24280,0
24952,P26798,P39926,0
24954,P26798,P07262,0
24955,P26798,Q6Q5K6,0
24956,P26798,Q12215,0
24964,P26798,P25383,0
24966,P26798,P38143,0
24967,P26798,Q04272,0
24970,P26798,P23285,0
24971,P26798,P48566,0
24973,P26798,P04786,0
24974,P26798,Q99394,0
24977,P26798,P24868,0
24978,P26798,Q03081,0
24981,P26798,P41833,0
24989,P25659,P34730,0
24994,P25659,P53093,0
24998,P25659,P32805,0
25012,P25659,P46671,0
25013,P25659,Q03944,0
25014,P25659,P43563,0
25016,P25659,P38262,0
25037,P25659,P12904,0
25041,P25659,P38744,0
25045,P25659,Q03435,0
25047,P25659,Q04368,0
25053,P25659,P16649,0
25054,P25659,P53691,0
25061,P25659,P36118,0
25070,P25659,P43619,0
25073,P25659,Q06001,0
25077,P25659,Q03981,0
25079,P25659,P52553,0
25084,P25659,P36162,0
25090,P25659,P20081,0
25099,P25659,P38784,0
25101,P25659,Q00582,0
25122,P25659,P38751,0
25130,P25659,P53295,0
25157,P25659,P28000,0
25158,P25659,P08679,0
25180,P25659,P34164,0
25183,P25659,P53237,0
25188,P25659,P07274,0
25195,P25659,Q12489,0
25200,P25659,P38815,0
25206,P25659,P36100,0
25218,P25659,P39729,0
25219,P25659,P23059,0
25221,P25659,P06843,0
25225,P25659,P38962,0
25228,P25659,P50113,0
25234,P25659,P07258,0
25235,P25659,P53726,0
25244,P25659,P43123,0
25248,P25659,P21243,0
25253,P25659,Q12181,0
25254,P25659,P08539,0
25258,P25659,P23292,0
25259,P25659,P25555,0
25265,P25659,P08468,0
25266,P25659,P38217,0
25271,P25659,Q12457,0
25277,P25659,P04161,0
25283,P25659,P53272,0
25292,P25659,P25575,0
25297,P25659,P18562,0
25299,P25659,P53343,0
25301,P25659,P40515,0
25316,P25659,P43124,0
25324,P25659,Q12260,0
