,interactor_A,interactor_B,label
9099,Q16630,O43809,1
9100,Q8N612,P61020,1
9102,P18627,Q08830,1
9103,P20062,Q9NPF0,1
9104,Q9UH03,Q9GZQ8,1
9105,Q9UH03,P60520,1
9106,Q96GD4,Q9P2J3,1
9107,Q96GD4,Q9P2N7,1
9108,Q13618,P62877,1
9109,O75473,Q2MKA7,1
9110,Q96MU8,O94907,1
9111,O75581,Q96MU8,1
9112,Q9Y466,O60341,1
9114,Q9NRK6,P22830,1
9115,Q9UH99,Q8N6L0,1
9116,Q9UH99,Q8N205,1
9117,Q9UH99,Q6ZMZ3,1
9118,Q9UH99,Q12912,1
9119,O94901,Q8N205,1
9120,O94901,Q8N6L0,1
9121,Q9UF56,Q9UBP0,1
9122,Q9Y2K6,Q9UBP0,1
9126,Q96L92,Q17RD7,1
9127,P00519,P15407,1
9128,P00519,Q13671,1
9129,P00519,Q9BUJ2,1
9130,P00519,Q9Y6W5,1
9131,Q96CW1,Q9UBC3,1
9132,O95166,Q00872,1
9133,O95166,Q96CV9,1
9134,O95166,Q99442,1
9135,O95166,Q9H6S1,1
9136,O95166,Q9HA77,1
9137,Q9H0R8,Q00872,1
9138,Q9H0R8,Q96CV9,1
9139,Q9H0R8,Q9H6S1,1
9140,Q9H0R8,Q9H8M2,1
9141,Q9H0R8,Q9HA77,1
9142,Q9H0R8,Q9UKG1,1
9143,P60520,Q00872,1
9144,P60520,Q13405,1
9145,P60520,Q16543,1
9146,P60520,Q7Z736,1
9147,P60520,Q96CV9,1
9148,P60520,Q9H6S1,1
9149,P60520,Q9HA77,1
9150,P60520,Q9UKG1,1
9151,Q9UJY5,P04637,1
9152,Q9UJY5,P05412,1
9153,Q9UJY5,P06748,1
9154,Q9UJY5,Q9BZE4,1
9155,Q9UJY4,P05412,1
9156,Q9UJY4,P06748,1
9157,Q9UJY4,Q9BZE4,1
9158,Q9UJY4,P14921,1
9159,Q9NZ52,P04637,1
9160,Q9NZ52,P14921,1
9161,Q96J02,O14933,1
9162,Q96J02,O43294,1
9163,Q96J02,P25490,1
9164,Q96J02,Q16655,1
9165,Q96J02,Q8N699,1
9166,Q96J02,Q96PK6,1
9167,Q96J02,Q9BUJ2,1
9168,Q96J02,Q9C0H2,1
9169,Q96J02,Q9NW97,1
9170,Q96J02,Q9Y2U5,1
9171,Q96J02,P84022,1
9172,Q96J02,Q8N4L2,1
9173,Q96J02,Q9P2Y5,1
9174,Q96J02,Q9ULQ0,1
9175,O00629,Q06413,1
9176,O00629,Q9H0F5,1
9177,O00629,Q9H6Z4,1
9178,Q9H492,Q16543,1
9179,Q9H492,Q7Z434,1
9180,Q9H492,Q96CV9,1
9181,Q9H492,Q9HA77,1
9182,Q9H492,Q9UKG1,1
9183,Q9GZQ8,Q9H8M2,1
9184,Q9GZQ8,Q9UKG1,1
9185,Q9BXW4,O00151,1
9186,Q9BXW4,Q16543,1
9187,Q9BXW4,Q96CV9,1
9188,Q9BXW4,Q9UKG1,1
9189,P46934,O43294,1
9190,P46934,P84022,1
9191,P46934,Q16655,1
9192,P46934,Q8N4L2,1
9193,P46934,Q8N699,1
9194,P46934,Q96PK6,1
9195,P46934,Q9C0H2,1
9196,P46934,Q9NW97,1
9197,P46934,Q9Y2U5,1
9198,Q15172,O60566,1
9199,Q15172,O96017,1
9200,Q96I25,O75533,1
9201,Q96I25,O95873,1
9202,Q99816,O60291,1
9203,Q99816,O75674,1
9204,Q99816,O95503,1
9205,Q99816,Q8N4L2,1
9206,Q99816,Q96IF1,1
9207,P46937,O43294,1
9208,P46937,Q16655,1
9209,P46937,Q96PK6,1
9210,P46937,Q9BUJ2,1
9211,Q9H492,Q9UHD2,1
9212,Q9GZQ8,Q9UHD2,1
9214,Q9UBQ0,Q7Z3J2,1
9215,P41235,O75151,1
9216,Q96RI1,O75151,1
9218,Q8TAT6,P55072,1
9219,Q8TAT6,O95786,1
9220,P55072,Q96EQ8,1
9221,Q96EQ8,O95786,1
9222,O95563,P0DKB6,1
9223,O95563,Q9Y5U8,1
9225,Q06609,Q1ZZU3,1
9226,Q06609,Q86XK3,1
9227,P05023,P05026,1
9229,Q07837,P82251,1
9231,Q96JB5,O94874,1
9232,Q96JB5,Q9Y3C8,1
9233,Q16394,Q93063,1
